"only_ids","op_metrics.0.throughput.min",500.5660705566406
"only_ids","op_metrics.0.throughput.mean",605.6239546518477
"only_ids","op_metrics.0.throughput.median",637.161865234375
"only_ids","op_metrics.0.throughput.max",681.2916259765625
"only_ids","op_metrics.0.latency.50_0",20.755441763477034
"only_ids","op_metrics.0.latency.90_0",27.935605756077003
"only_ids","op_metrics.0.latency.99_0",84.64596176147461
"only_ids","op_metrics.0.latency.99_9",4226.72021484387
"only_ids","op_metrics.0.latency.99_99",4657.448242186326
"only_ids","op_metrics.0.latency.100_0",5754.04345703125
"only_ids","op_metrics.0.latency.mean",31.754991497278212
"only_ids","op_metrics.0.service_time.50_0",20.755441763477034
"only_ids","op_metrics.0.service_time.90_0",27.93558541899617
"only_ids","op_metrics.0.service_time.99_0",84.64596176147461
"only_ids","op_metrics.0.service_time.99_9",4226.72021484387
"only_ids","op_metrics.0.service_time.99_99",4657.448242186326
"only_ids","op_metrics.0.service_time.100_0",5754.04345703125
"only_ids","op_metrics.0.service_time.mean",31.754991497278212
"only_ids","op_metrics.0.processing_time.50_0",21.857586132428885
"only_ids","op_metrics.0.processing_time.90_0",29.627852565282346
"only_ids","op_metrics.0.processing_time.99_0",86.41801621573313
"only_ids","op_metrics.0.processing_time.99_9",4227.54296875012
"only_ids","op_metrics.0.processing_time.99_99",4658.243261717575
"only_ids","op_metrics.0.processing_time.100_0",5754.8349609375
"only_ids","op_metrics.0.processing_time.mean",33.17682312623192
"only_ids","op_metrics.0.error_rate",0
"only_ids","total_time",249410
"only_ids","total_time_per_shard.min",10209
"only_ids","total_time_per_shard.median",21203.5
"only_ids","total_time_per_shard.max",51806
"only_ids","indexing_throttle_time",0
"only_ids","indexing_throttle_time_per_shard.min",0
"only_ids","indexing_throttle_time_per_shard.median",0
"only_ids","indexing_throttle_time_per_shard.max",0
"only_ids","merge_time",0
"only_ids","merge_time_per_shard.min",0
"only_ids","merge_time_per_shard.median",0
"only_ids","merge_time_per_shard.max",0
"only_ids","merge_count",0
"only_ids","refresh_time",94657
"only_ids","refresh_time_per_shard.min",2876
"only_ids","refresh_time_per_shard.median",7243
"only_ids","refresh_time_per_shard.max",18705
"only_ids","refresh_count",40
"only_ids","flush_time",0
"only_ids","flush_time_per_shard.min",0
"only_ids","flush_time_per_shard.median",0
"only_ids","flush_time_per_shard.max",0
"only_ids","flush_count",0
"only_ids","merge_throttle_time",0
"only_ids","merge_throttle_time_per_shard.min",0
"only_ids","merge_throttle_time_per_shard.median",0
"only_ids","merge_throttle_time_per_shard.max",0
"only_ids","young_gc_time",1763
"only_ids","old_gc_time",0
"only_ids","memory_segments",511435
"only_ids","memory_doc_values",18792
"only_ids","memory_terms",182226
"only_ids","memory_norms",0
"only_ids","memory_points",26001
"only_ids","memory_stored_fields",284416
"only_ids","store_size",468660510
"only_ids","translog_size",5589606160
"only_ids","segment_count",58
"only_offers","op_metrics.0.throughput.min",98.97501373291016
"only_offers","op_metrics.0.throughput.mean",102.10406837034762
"only_offers","op_metrics.0.throughput.median",101.0761604309082
